IDCONO|IDSUNO|IDSUTY|IDSUNM|IDALSU|IDSTAT|IDCORG|IDCOR2|IDLNCD|IDPHNO|IDPHN2|IDTLNO|IDTFNO|IDCSCD|IDECAR|IDDTFM|IDEDIT|IDVRNO|IDSUCO|IDSUAL|IDSUCM|IDMEPF|IDPODA|IDCFI1|IDCFI2|IDCFI3|IDCFI4|IDCFI5|IDHAFE|IDDESV|IDTIZO|IDFWSC|IDTXID|IDRGDT|IDRGTM|IDLMDT|IDCHNO|IDCHID|IDPPIN|IDLMTS|IDGEOC|IDRASN
100|40981|0|WEBTIME TRYKK & DESIGN (ARNØY)|WEBTIME|20|966943580||NO|51719680|||51719681|NO||DMY|.||||||0||0||||||||0|19970306|114845|20011220|13|IS_DAHL|0|0|0|
100|40982|0|IKM INSTRUTEK AGENTUR AS|IKM|90|883385152||GB|33165700|||33165701|NO||DMY|.||||||0|OTHERS|0|||||NO|||97123|19990208|95053|20140707|24|LEIF|0|1404735596973|0|
100|40983|0|SNEHVIT VASKERI A/S|SNEHVI|20|976658493||GB|71671950||||NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19970306|114845|20021213|11|CHGGB|0|0|0|
100|40984|0|RIMI FUTURA|RIMI|90|971083197||NO|71584550||||NO||DMY|.||||||0||0||||||||0|19970306|114845|20000714|6|BROSENGR|0|0|0|
100|40985|0|LUFTFARTSVERKET REG NORDLAND|LUFTFA|20|971016310||NO|75543000|||75543010|NO||DMY|.||||||0||0|||||NO|||243802415|19970306|114845|20070222|12|EBARDSVIK|0|0|0|
100|40986|0|ODDS INTERBOK A/S|ODDS|90|935085438||NO|75549910|||75549901|NO||DMY|.||||||0||0||||||||0|19970306|114845|19980812|4|IHJERTVI|0|0|0|
100|40987|0|JOHNNY ANDRESEN A/S|ANDRES|20|910229125||NO|71672922|||71672931|NO||DMY|.||||||0||0||||||||0|19970306|114845|20010724|6|IS_DAHL|0|0|0|
100|40988|0|AS TRE OG FINER|TRE|20|816865182||NO|55986450|||55990052|NO||DMY|.||||||0||0|||||NO|||0|19970306|114845|20050322|7|J_GUDMESTA|0|0|0|
100|40989|0|SKANDINAVISK GRENSESPEDISJON AS|SKANDI|20|||NO|004722083660|||004722083661|NO||DMY|.|NO986699694|||||0||0|||||NO|||0|19970306|114845|20060202|10|BROSENGR|0|0|0|
100|40990|0|SIREX DATA AS|SIREX|90|980402762||NO|51666684||||NO||DMY|.||||||0||0||||||||0|19990208|95359|19990318|6|IS_DAHL|0|0|0|
100|40991|0|AUTOFORUM AS FLORØ|AUTOFO|20|||NO|004757752930|||004757747729|NO||DMY|.|NO959167915|||||0||0|||||NO|||0|19970306|114845|20050706|8|J_GUDMESTA|0|0|0|
100|40992|0|FORUS PRIVATE BARNEHAGE A/S|FORUS|20|974461099||GB|51801211||||NO||DMY|.||||||0|OTHERS|0||00000||||||0|19970306|114845|20010827|8|CHGGB|0|0|0|
100|40993|0|SKADEGRUPPEN AS|SKADEGRUPP|20|||NO|||||NO||DMY|.||||||0|OTHERS|0|||||NO|||51643|19970306|114845|20161011|10|LNGO|0|1476224010043|0|
100|40994|0|SOLABLADET|SOLAB|20|||NO|004751646464||||NO||DMY|.|NO977061474MVA|||||0||0|||||NO|||0|19990208|95554|20060925|7|AAARESKJOL|0|0|0|
100|40995|0|RESTAURANT ALANYA|ALANYA|90|||GB|51893655||||NO||DMY|.||||||0||0|||||GB|||114085|19970306|114845|20140623|11|LEIF|0|1403525166026|0|
100|40996|0|LITE FLITE APS|LITE|20|||GB|004575583737||VC2996|004575583758|DK||DMY|.|DK12794509|||||0|OEMOTHERS|0||00316|N||GB|||161361|19990208|103743|20190526|9|JIRA9957|0|1556918261828|0|
100|40997|0|ARNE JOHANNESEN BAKERI A/S|JOHANN|20|913118944||NO|||||NO||DMY|.||||||0|OTHERS|0||||||||0|19990208|141627|19990208|4|BROSENGR|0|0|0|
100|40998|0|DNB FINANS AS, BODØ|DNB FINANS|20|||NO|004775545450|||004775545460|NO||DMY|.|NO920953743|||||0||0|||||NO|||0|19970306|114845|20031014|5|J_GUDMESTA|0|0|0|
100|40999|0|ITELLA LOGISTICS AS|ITELLA|20|||NO|004723213400|||004723213481|NO||DMY|.|NO984628900|||||0|OTHERS|0|||||NO|||0|19970306|114845|20070705|9|H_DAHLE|0|1404312091214|0|
100|41000|0|CROWN WORLDWIDE MOVERS AS|CROWN|20|||GB|47 22630163|||47 22610164|NO||DMY|.|NO982112354MVA|||||0|OTHERS|0|||||GB|||464862366|19970306|114845|20100506|12|H_DAHLE|0|0|0|
100|41001|0|QUALITY MANAGEMENT SCANDINAVIA|QMA|20|||NO|||||NO||DMY|.|NO971591471MVA|||||0|OTHERS|0|||||NO|||0|19990208|141819|20060925|6|AAARESKJOL|0|0|0|
100|41002|0|NSP HELIFRAKT|NSP|20|987580615||NO|004791779045||||NO||DMY|.||||||0||0|||||NO|||161141|19970306|114845|20070502|12|H_DAHLE|0|0|0|
100|41003|0|FLORO INTERIOR A/S|FLORO INTE|20|||NO|004757740366|||004757740488|NO||DMY|.|NO952231561MVA|||||0|OTHERS|0|||||NO|||0|19990208|142000|20170106|7|LNGO|0|1483738362076|0|
100|41004|0|TIME DØR & VINDU AS|TIME|20|956855829||GB|51973880|||51973881|NO||DMY|.||||||0||0||00000||||||0|19970306|114845|20021106|12|CHGGB|0|0|0|
100|41005|0|BUREAU VERITAS HSE DENMARK A/S|BUREAU VER|20|||GB|+4575508811|||+4575508810|NO||DMY|.|10854431|||||0|OTHERS|0|||||GB|||21690|19970306|114845|20170501|15|LEIF|0|1493704596718|0|
100|41006|0|CONSAFE LOGISTICS AS|CONSAF|20|||NO|+4764006870||||NO||DMY|.|NO977364841MVA|||||0|OTHERS|0|||||NO|||5599|19970306|114845|20120214|13|PRISA|0|1329232753927|0|
100|41007|0|TOPPE BLOMSTER|TOPPE|20|||NO|004755199540||||NO||DMY|.|NO880373242MVA|||||0|OTHERS|0|||||NO|||0|19970306|114845|20060922|8|AAARESKJOL|0|0|0|
100|41008|0|BLUE WATER SHIPPING A/S DENMARK|BLUE|20|||GB|004566130633|||004566147570|DK||DMY|.|DK40516611|||||0|OTHERS|0|||||GB|||157931|19990215|100830|20150507|15|MBORE|0|1430984111751|0|
100|41009|0|NORVAG A/S|NORVAG|20|959968519||NO|75588100|||75581616|NO||DMY|.||||||0||0||||||||0|19970306|114845|20001004|6|BROSENGR|0|0|0|
100|41010|0|UPS SCS SRL, ITALY|UPS|20|||GB|003902321661|||00390232166415|IT||DMY|.|IT04491840155|||||0|FREIGHT|0|||||GB|||0|19990215|101251|20080717|8|H_DAHLE|0|0|0|
100|41011|0|VEST SVAKSTRØM|VEST|20|||NO|004795050098||||NO||DMY|.|NO986577157MVA|||||0||0|||||NO|||0|19990215|101528|20060922|8|AAARESKJOL|0|0|0|
100|41012|0|AEROFORM LTD|AEROFO|20|||GB|00441202683496|||00441202675957|GB||DMY|.|GB423843065|||||0||0||||||||0|19990215|102909|20011228|9|JELARSEN|0|0|0|
100|41013|0|HOPPECKE BATTERIER AS|HOPPEC|20|||NO|004722088822|||004722088821|NO||DMY|.|NO965616500MVA|||||0||0|||||NO|||250620218|19970306|114845|20070509|11|H_DAHLE|0|0|0|
100|41014|0|PEPPES PIZZA AS|PEPPES|20|984388659||NO|||||NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19970306|114845|20211008|15|LBALLINT|0|1633703902181|0|
100|41015|0|BRAVIDA NORGE AVD.( use 42350)|BRAVIDA NO|90|||GB|+4751767290||LK1028|+4751767299|NO||DMY|.|NO987582561MVA|||||0|OTHERS|0|||||NO|||3551|19990215|103404|20170410|16|LNGO|0|1491863126390|0|
100|41016|0|PST TRAINING|PST|20|||GB|00441952811977||||GB||DMY|.||||||0|TRAINING|0|||||GB|||0|19990215|120020|20060922|6|AAARESKJOL|0|0|0|
100|41017|0|HETLAND SPORT SANDNES AS|HETLAN|20|812665782||NO|51661267|||51661405|NO||DMY|.||||||0|OTHERS|0|||||NO|||94999|19990215|120158|20140219|8|MBORE|0|1392806706866|0|
100|41018|0|NORSK LUFTAMBULANSE|NORSK|20|939483136||GB|64862863|||64862879|NO||DMY|.||||||0|OTHERS|0||||||||306983463|19970306|114845|20020702|13|CHGGB|0|0|0|
100|41019|0|SØRVEST ELEKTRO AS|SØRVE|20|NO876329522||NO|51854545|51854540|||NO||DMY|.||||||0||0|||||NO|||0|19970306|114845|20070808|6|EBARDSVIK|0|0|0|
100|41020|0|GE AVIATION SYSTEMS LLC|GE AVIATIO|20|||GB|0017275326670||          LK2405|0017275387548|US||DMY|.||||||0|OEMOTHERS|0||00000|||GB|||0|19970306|114846|20180529|41|LNGO|0|1527625934337|0|
100|41021|0|HOTEL TERMINUS A/S BERGEN|TERMIN|20|||NO|004755212500|||004755212501|NO||DMY|.|NO843444172MVA|||||0||0|||||NO|||0|19990215|120603|20060920|8|AAARESKJOL|0|0|0|
100|41022|0|BREDA REISER|BREDA|20|965530096||NO|51484020|||51485044|NO||DMY|.||||||0||0||||||||0|19990222|93721|19990222|5|BROSENGR|0|0|0|
100|41023|0|TØNSBERG SPEDISJON AS|TØNSB|20|||NO|33 140090|||33 347711|NO||DMY|.|NO 980579522|||||0||0|||||NO|||0|19990222|93848|20070307|7|EBARDSVIK|0|0|0|
100|41024|0|BOSTON AIR|BOSTON|20|||GB|00441482679757|||00441482679091|GB||DMY|.|GB381534|||||0|OTHERS|0|||||GB|||385751833|19970306|114846|20090525|7|H_DAHLE|0|0|0|
100|41025|0|TOP TEMP BEMANNING AS|TOP TEMP B|20|||NO|+4723365500|||+4723365510|NO||DMY|.|NO994906038MVA|||||0|OTHERS|0|||||NO|||483087112|19970306|114846|20101012|8|PRISA|0|0|0|
100|41026|0|SYBASE NORGE A/S|SYBAS|20|||NO|22038900||||NO||DMY|.|NO879271002|||||0||0|||||NO|||0|19970306|114846|20061206|10|EBARDSVIK|0|0|0|
100|41027|0|STAVANGER HOUSING|STAVANGER|20|||GB|+4751557770|||+4751557790|NO||DMY|.|NO991089624|||||0|OTHERS|0|||||GB|||0|19970306|114846|20150811|10|JGUDMESTAD|0|1439295362049|0|
100|41028|0|SAI-SCANDINAVIAN AVIONICS DKK|SAI|20|||GB|004579508000|||004579508099|DK||DMY|.|DK30990153|||||0|OTHERS|0||||||||0|19970306|114846|20010820|8|BROSENGR|0|0|0|
100|41029|0|HURTIGRUTEN HOTELS A/S|HURTIG|20|||NO|||||NO||DMY|.|NO975941086MVA|||||0||0|||||NO|||0|19990222|94006|20060918|10|AAARESKJOL|0|0|0|
100|41030|0|MELIN COLLECTORS AS|MELIN COLL|20|||NO|||||NO||DMY|.|NO995635607MVA|||||0|OTHERS|0|||||NO|||0|19970306|114847|20150810|15|EASBJORN|0|1439193186320|0|
100|41031|0|NB SØRENSEN DAMPSKIBSEXPEDITIO|NB SØRENS|20|||NO|004751843822|||004751843839|NO||DMY|.|NO965463593|||||0|OTHERS|0|||||NO|||0|19970306|114847|20150820|8|MESTENSLAN|0|1440088074310|0|
100|41032|0|FLORO BIL & HAVNESERVICE AS|FLORO BIL|20|||NO|57740530|||57740531|NO||DMY|.|NO975779955 MVA|||||0|OTHERS|0|||||NO|||0|19990222|95100|20170106|12|LNGO|0|1483738400417|0|
100|41033|0|ELFA DISTRELEC AS|ELFA|20|||NO|+4723124900|||+4723124920|NO||DMY|.|NO958975260MVA|||||0|OTHERS|0|||||NO|||0|19970306|114847|20230125|22|YSHAM|0|1674663562757|0|
100|41034|0|RØDE KORS AVISA DRAMMEN|RØDE|20|826660872||NO|32205600|||32205699|NO||DMY|.||||||0||0||||||||0|19970306|114847|19990315|4|BROSENGR|0|0|0|
100|41035|0|TORE'S RAMMEVERKSTED|TORE'S|90|981982738||NO|51567272|||51564621|NO||DMY|.||||||0||0||||||||0|19970306|114847|20010910|6|BROSENGR|0|0|0|
100|41036|0|AEROTEST LTD|AEROTE|20|||GB|00441442235557||          LK1037|00441442235547|GB||DMY|.||||||0|OTHERS|0|||||GB|||0|19970306|114847|20031107|10|BROSENGR|0|0|0|
100|41037|0|FLORO ROR AS|FLORO ROR|20|975795330||NO|55752040|||57742634|NO||DMY|.||||||0|OTHERS|0|||||NO|||247372|19970306|114847|20170106|7|LNGO|0|1537997252421|0|
100|41038|0|PEANUTS AS|PEANUTS AS|20|||NO|+4751570800|||+4751570801|NO||DMY|.|NO996480194MVA|||||0|ITSYSTEMS|0|||||NO|||3066|19970306|114847|20190526|11|JIRA9957|0|1318322861772|0|
100|41039|0|A/S AUTO ELEKTRO KRISTIANSUND|AUTO|20|||NO|004771565960||||NO||DMY|.|NO918542272|||||0|OTHERS|0|||||NO|||238073|19970306|114847|20230519|11|CFORBES|0|1684509512113|0|
100|41040|0|COOP BEDRIFT, 47090 (Ikano Bank)|COOP|20|||NO|||||NO||DMY|.|NO993417262MVA|||||0|OTHERS|0|||||NO|||0|19970306|114847|20130522|11|JGUDMESTAD|0|1369208008183|0|
100|41041|0|SOLA RØDE KORS|SOLA|20|0||NO|||||NO||DMY|.||||||0||0|||||NO|||0|19970306|114847|20061002|8|AAARESKJOL|0|0|0|
100|41042|0|TAC CONTROL SYSTMENS AS|TAC|20|871239142||NO|23244000|||23244000|NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19990222|95245|20060530|6|AAARESKJOL|0|0|0|
100|41043|0|NHO ROGALAND|NHO|90|||NO|51521535||||NO||DMY|.||||||0||0||||||||0|19970306|114848|19980806|3|BROSENGR|0|0|0|
100|41044|0|HMS MAGASINET|HMS|20|915327664||NO|62941000|||62941006|NO||DMY|.||||||0|OTHERS|0||||||||0|19970306|114848|20011001|6|BROSENGR|0|0|0|
100|41045|0|NBN ELEKTRO A/S|NBN|20|923160388||NO|57752800||          LK2670||NO||DMY|.||||||0|OTHERS|0||00000||||||456700946|19970306|114848|19990827|5|MOVEX-KONV|0|0|0|
100|41046|0|AIRBUS HELICOPTERS FRANCE|AIRBUS HEL|20|||GB|0033442859858|||0033442859981|FR||DMY|.|FR52352383715|||||0|OEMOTHERS|0|||||GB|||94127|20021105|131343|20190726|62|YSHAM|0|1564180045325|0|
100|41047|0|EHA EUROPEAN HELICOPTER ASSOCI|EHA|20|||GB|0031204707020|||0031204707021|NL||DMY|.||||||0|OTHERS|0|||||GB|||0|19970306|114848|20040324|7|J_GUDMESTA|0|0|0|
100|41048|0|NAERINGSLIVETS FORLAG A/S|NAERINGSLI|20|946569402||NO|22310360|||22310305|NO||DMY|.||||||0||0|||||NO|||0|19970306|114848|20170123|5|LNGO|0|1485207278035|0|
100|41049|0|ADV JACOB JARØY|JARØY|20|||NO|35599226||||NO||DMY|.||||||0||0||||||||0|19970306|114848|19980806|3|BROSENGR|0|0|0|
100|41050|0|RESQ HOLDING AS|RESQ HOLDI|20|||NO|+474175500||||NO||DMY|.|NO913072995MVA|||||0|OTHERS|0|||||NO|||168337|19970306|114848|20230425|12|CFORBES|0|1682419561880|0|
100|41051|0|WILSON LOGISTICS (NORWAY)A/S|WILSON|20|934667743||NO|23194800|||23194801|NO||DMY|.||||||0||0||||||||0|19970306|114848|20001002|11|BROSENGR|0|0|0|
100|41052|0|WILSON LOGISTICS (DANMARK) A/S|WILSON|20|||GB|004575332400|||004575332887|DK||DMY|.|DK35451714|||||0||0||||||||0|19990222|95649|20000818|17|BROSENGR|0|0|0|
100|41053|0|ELKJØP NORGE AS|ELKJØP|20|947054600||NO|55118366|||55118379|NO||DMY|.||||||0|FACILITIES|0||||||||0|19970306|114848|20120110|15|AMATLAND|0|1326203529661|0|
100|41054|0|OSLO ENERGI AS|OSLO|20|974412004||NO|21600000|||21600001|NO||DMY|.||||||0||0||||||||0|19990222|100335|20000324|7|BROSENGR|0|0|0|
100|41055|0|KIDDE GRAVINER LTD GBP|KIDDE|20|||GB|00441753683245||HS2505|00441753685126|GB||DMY|.|GB439475808(078)|||||0||0||00134|N|||||161009|19970306|114848|20021112|28|AGALLACH|0|0|0|
100|41056|0|AOF SANDNES OG JÆREN|AOF|20|||NO|004751603750|||004751661112|NO||DMY|.|NO971553995|||||0|OTHERS|0|||||NO|||0|19970306|114848|20061002|8|AAARESKJOL|0|0|0|
100|41057|0|NORSK FLYTKNIKER ORGANISASJON|NORSK|20|||NO|004795259375|004795764287||004764822079|NO||DMY|.|985615713|||||0||0|||||NO|||0|19990222|132849|20061002|8|AAARESKJOL|0|0|0|
100|41058|0|SKANEM STAVANGER  AS|SKANEM|20|975989348||GB|51816310||          HS2213|51816319|NO||DMY|.||||||0||0||00000|||NO|||0|19970306|114848|20030320|13|CHGGB|0|0|0|
100|41059|0|MB PEDERSEN|MB PED|20|||GB|480 09 839|913 48 223|||NO||DMY|.|NO991324453MVA|||||0|OTHERS|0|||||GB|||481008473|19970306|114848|20100928|11|PRISA|0|0|0|
100|41060|0|TO MAT & KJØKKEN AS|TO MAT|20|981542053||NO|51864158|||51864168|NO||DMY|.||||||0|OTHERS|0||||||||0|19970306|114848|20011008|6|BROSENGR|0|0|0|
100|41061|0|BARON NORGE A/S|BARON|20|957251838||GB|23174370|||23174371|NO||DMY|.||||||0||0||00000||||||0|19970306|114848|20010104|6|CHGGB|0|0|0|
100|41062|0|EADS SOGERMA|SOGERM|20|||GB|0033556550255|||0033556479320|FR||DMY|.|FR57778127613|||||0|OTHERS|0|||||GB|||0|19970306|114848|20070824|19|H_DAHLE|0|0|0|
100|41063|0|DOLLY DIMPLE VÅGEN AS|DOLLY|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19970306|114848|19980723|7|IS_DAHL|0|0|0|
100|41064|0|AV-HUSET AS|AV|90|||NO|51580444||          LK2244||NO||DMY|.||||||0||0||00000||||||0|19970306|114848|19990827|4|MOVEX-KONV|0|0|0|
100|41065|0|KALENDERFORLAGET|KALEND|20|930434264||GB|23139310||          LK2603|23139311|NO||DMY|.||||||0|OTHERS|0||00000||||||323533|19970306|114848|20020403|7|CHGGB|0|0|0|
100|41066|0|STIFTELSEN ITF|ITF|90|||GB|004643170100|||004643170470|SE||DMY|.|SE8520007033|||||0||0||||||||0|19970306|114848|20011016|24|BROSENGR|0|0|0|
100|41067|0|INTEGRATED AVIATION SERVICES LLC|INTEGRATED|20|||GB|||||OM||DMY|.||||||0|OEMOTHERS|0|||||GB|||37978|19990222|133147|20121123|16|LEIF|0|1353673906077|0|
100|41068|0|ADRESSEAVISEN|ADRESS|90|||NO|72501010||||NO||DMY|.||||||0||0||||||||0|19970306|114848|19980811|3|BROSENGR|0|0|0|
100|41069|0|MJELDE OG JOHANNESEN AS|MJELDE|90|947067303||NO|51885400|||51885401|NO||DMY|.||||||0||0|||||NO|||215188680|19990225|151926|20100823|7|PRISA|0|0|0|
100|41070|0|HAMMERFEST MASKINFORRETNING A/S|HAMMERFEST|20|||NO|4778407660|||4778407661|NO||DMY|.|MVA081613775MVA|||||0|OTHERS|0|||||NO|||123735|19990225|152107|20140826|10|JGUDMESTAD|0|1409119666626|0|
100|41071|0|INTRALINK SERVICE (EUROPE) LTD|INTRAL|20|||GB|0044293562011|||0044293562066|GB||DMY|.||||||0||0||||||||0|19970306|114848|19990428|5|BROSENGR|0|0|0|
100|41072|0|AIRBROKER NORTH SEA A/S|AIRBRO|90|||NO|51651500|||51652349|NO||DMY|.||||||0||0||||||||0|19970306|114848|19980810|3|BROSENGR|0|0|0|
100|41073|0|MOLLER BIL STAVANGER|MOLLER BIL|20|||NO|24034000|||24034001|NO||DMY|.|933 625 583|||||0|OTHERS|0|||||NO|||343053218|19970306|114848|20170106|5|LNGO|0|1483736758414|0|
100|41074|0|DEKKET BORD AS|DEKKET BOR|20|||NO|+4798209476|+4790884354|||NO||DMY|.|NO987687754MVA|||||0|OTHERS|0|||||NO|||82179|19970306|114848|20131111|11|MBORE|0|1384171894478|0|
100|41075|0|NYGAARD AS|NYGAAR|20|||GB|51881030|||51823080|NO||DMY|.||||||0|OEMOTHERS|0||||||||56340|19970306|114848|20010321|5|CHGGB|0|1366559103247|0|
100|41076|0|CALEDONIAN AIRBORNE SYSTEMS LT|CALEDO|20|||GB|00441224722274||VC2793    LK771|00441224722896|GB||DMY|.|GB671159627|||||0|OEMOTHERS|0||00130|N||GB|||0|19970306|114848|20061116|17|EBARDSVIK|0|1402452984794|0|
100|41076S|5|PETRASCO|PETRASCO|90|||GB|||||GB||DMY|||||||0||0|||||GB|||0|20011121|132254|20070130|13|YSHAM|0|0|0|
100|41077|0|TELENOR SATELLITE SERVICES AS|TELENO|20|||NO|004767893885|||004791987419|NO||DMY|.|NO974529068|||||0||0|||||NO|||0|19990308|103651|20050330|8|BROSENGR|0|0|0|
100|41078|0|PROJECT TOOLS AS|PROJEC|90|875966162||NO|51854747||          LK2696|51854737|NO||DMY|.||||||0||0||00000||||||0|19990308|103533|19990827|6|MOVEX-KONV|0|0|0|
100|41079|0|REMA 1000 BRØNNØYSUND|REMA|90|967143413||NO|75021900|||75121541|NO||DMY|.||||||0||0||||||||0|19990308|103408|19990308|4|BROSENGR|0|0|0|
100|41080|0|GREENCARRIER INTERSPED AS|GREENCARRI|20|||NO|+4723067900|||+4723067901|NO||DMY|.|NO983356168MVA|||||0|OTHERS|0|||||NO|||0|19970306|114848|20111011|7|PRISA|0|1318320398631|0|
100|41081|0|MESTERBAKEREN AS|MESTER|90|943375623||NO|51802330|||51801470|NO||DMY|.||||||0||0|||||NO|||475399976|19970306|114848|20100823|6|PRISA|0|0|0|
100|41082|0|BUNNSPRIS|BUNNPR|90|||NO|||||NO||DMY|.||||||0||0|||||NO|||475399977|19990308|103304|20100823|6|PRISA|0|0|0|
100|41083|0|QUALITY AIRPORT HOTEL VÆRNES|QUALITY|20|||NO|004774804500|||004774804600|NO||DMY|.|NO952610619MVA|||||0|TRAVEL|0|||||NO|||0|19990308|103154|20061003|6|AAARESKJOL|0|0|0|
100|41084|0|SOFTWARE COMPANIONS|SOFTWARE C|20|||GB|+4722255362|||+4722255362|NO||DMY|.|NO951998621|||||0|OTHERS|0|||||GB|||24377|19970306|114848|20120724|6|LEIF|0|1343114995517|0|
100|41085|0|VESTLANDSKE EGGSENTRAL BERGEN|VESTLA|90|||NO|55286500|||55282507|NO||DMY|.||||||0||0||||||||0|19970306|114848|19980810|3|BROSENGR|0|0|0|
100|41086|0|SECURINET AS|SECURI|20|||NO|004761249740|||004761249745|NO||DMY|.|NO979899408|||||0|AIRPORT|0|||||NO|||0|19970306|114848|20041215|14|J_GUDMESTA|0|0|0|
100|41087|0|NKI FORLAGET|NKI|90|||NO|004767588900|||004767581902|NO||DMY|.|NO934439570MVA|||||0||0|||||NO|||475399956|19970306|114849|20100823|13|PRISA|0|0|0|
100|41088|0|ELKJØP BYGG OG JERN AS KRISTIANSUND|ELKJØP|20|810930632||NO|71589860|||71589880|NO||DMY|.||||||0||0||||||||0|19990308|103023|19990308|4|BROSENGR|0|0|0|
100|41089|0|VEST ELEKTRO HANDEL A/S|VEST|20|975951928||NO|57752222|||57752220|NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19970306|114849|20050930|6|GBIRKELA|0|0|0|
100|41090|0|DREIESERVICE|DREIES|20|||NO|55121405||||NO||DMY|.||||||0||0||||||||0|19970306|114849|19980810|3|BROSENGR|0|0|0|
100|41091|0|ELSES CATERING & CREW AS|ELSES|20|989312693||NO|+4751583255||||NO||DMY|.||||||0|OTHERS|0|||||NO|||497150135|19970306|114849|20110120|5|H_DAHLE|0|0|0|
100|41092|0|KARSTEN MOHOLT AS|MOHOLT|20|914369428||GB|55943400|||55943435|NO||DMY|.||||||0|OTHERS|0||||||||0|19990308|131522|20010306|15|CHGGB|0|0|0|
100|41093|0|MCGEAN ROHCO (UK) LTD|MCGEAN|90|||GB|00441902451312|||00441902457443|GB||DMY|.||||||0||0|||||GB|||2642669|19970306|114849|20031105|7|MPETERSE|0|0|0|
100|41094|0|FA-B0 (FRELSESARMEENS RUSOMSORG)|FRELSES|20|||NO|||||NO||DMY|.|NO989301195MVA|||||0||0|||||NO|||0|19970306|114849|20061006|8|AAARESKJOL|0|0|0|
100|41095|0|ØBERG VERKTØY AS|ØBERG|20|957673007||NO|35505440|||35505445|NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19990310|132823|20030731|15|BROSENGR|0|0|0|
100|41096|0|WIDEROES FLYSELSKAP AS|WIDERO|20|917330557||NO|+4767116000||          LK2404|+4767116190|NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19970306|114849|20170314|18|LNGO|0|1489524782741|0|
100|41096S|5|WIDERØES FLYVESELSELSKAP AS|WIDERØES F|20|||GB|||||NO||DMY|||||||0||0|||||GB|||55841|20130419|15849|20130419|6|LEIF|0|1366362842806|0|
100|41097|0|SCANDINAVIAN AVIONICS A/S USD|SCANDI|20|||GB|004579508000|||004579508099|DK||DMY|.|DK30990951|||||0|OTHERS|0||||||||0|19970306|114849|20010716|11|BROSENGR|0|0|0|
100|41098|0|S-GRUPPEN AS|S-GRUP|90|||NO|22258190|||22257230|NO||DMY|.||||||0||0||||||||0|19970306|114849|19980803|3|BROSENGR|0|0|0|
100|41099|0|CREWSAVER SCANDINAVIA AS|CREWSA|20|976240936||GB|95403000|||38013228|NO||DMY|.||||||0|OTHERS|0|||||GB|||323258|19990315|130307|20090130|10|TROLSEN|0|0|0|
100|41100|0|SIMPLIFY AS|SIMPLIFY A|20|||NO|004751537670|||004751537670|NO||DMY|.|911375317|||||0|ITSYSTEMS|0|||||NO|||113365|19970306|114849|20150831|11|KEAGLETO|0|1441026561571|0|
100|41101|0|GANN BLIKK AS|GANN|20|977024420||NO|51602260|||51625620|NO||DMY|.||||||0|OTHERS|0||||||||0|19990315|130454|19990315|4|BROSENGR|0|0|0|
100|41102|0|MAJORTRANS FLYTTESERVICE|MAJOR|20|||NO|004751443900|||004751443901|NO||DMY|.|NO847619112|||||0|OTHERS|0|||||NO|||0|19970306|114849|20040202|10|J_GUDMESTA|0|0|0|
100|41103|0|EXPORAMA SENTERET AS|EXPORA|20|984724330||NO|64834740|||64834741|NO||DMY|.||||||0||0|||||NO|||0|19970306|114849|20030117|7|BROSENGR|0|0|0|
100|41104|0|CELLTRONIC SUPPORT SYSTEMS A/S|CELLTR|90|952990845||NO|67583030|||67583040|NO||DMY|.||||||0||0||||||||0|19990315|130614|19990315|6|BROSENGR|0|0|0|
100|41105|0|SNORRE JERNVARE A/S|SNORRE|20|951804517||NO|57742808||||NO||DMY|.||||||0|OTHERS|0||||||||0|19970306|114849|20000721|7|BROSENGR|0|0|0|
100|41106|0|MCGRAW-HILL SCANDINAVIEN|MCGRAW|20|||NO|004533142226|||004533142218|DK||DMY|.||||||0|OTHERS|0|||||NO|||0|19970306|114849|20061006|8|AAARESKJOL|0|0|0|
100|41107|0|TRAVEL & EVENT|TRAVEL & E|20|||NO|+4751483444|+4791894334|||NO||DMY|.|NO989982079MVA|||||0|OTHERS|0|||||NO|||9487|19970306|114849|20120416|17|PRISA|0|1334578356935|0|
100|41108|0|THYSSEKRUPP ELEVATOR AS|THYSSEN|20|||NO|23173700|||23173701|NO||DMY|.|NO828447742MVA|||||0|OTHERS|0|||||NO|||180031|19990315|131555|20160129|5|JGUDMESTAD|0|1454084041944|0|
100|41109|0|INTERNATIONAL PRECISION PRODUCTS B.V|INTERN|20|||GB|00441844217678||VC2992|00441844215495|GB||DMY|.|NL34041031|||||0|OTHERS|0||00302|N|||||161358|19990315|132029|20011108|12|ETONNESS|0|0|0|
100|41110|0|ALFABET AS|ALFABE|20|||GB|51443300||          LK2312|51443301|NO||DMY|.|NO879359082MVA|||||0||0||00000|||GB|||0|19970306|114849|20070412|11|H_DAHLE|0|0|0|
